-0.001208844, -0.001070386
-0.001208841, -0.001070394
-0.001208835, -0.001070401
-0.001208848, -0.001070391
-0.001208847, -0.0010704
-0.001208842, -0.001070404
-0.001208842, -0.001070405
-0.001208843, -0.0010704
-0.001208851, -0.001070389
-0.001208847, -0.001070385
-0.001208833, -0.001070399
-0.001208845, -0.001070394
0.00624179, 0.005599539
0.01365704, 0.01230879
0.02104362, 0.0190496
0.02840714, 0.02581558
0.03574905, 0.03260501
0.04307126, 0.0394157
0.05037411, 0.04624712
0.05765828, 0.05309847
0.06492388, 0.05996953
0.07217101, 0.06686006
0.07940017, 0.07376942
0.08661103, 0.08069789
0.09380465, 0.08764424
0.1009805, 0.09460901
0.1081392, 0.1015912
0.1152809, 0.108591
0.1224057, 0.1156079
0.1295141, 0.1226415
0.1366061, 0.1296916
0.143682, 0.1367578
0.1507423, 0.1438396
0.1577872, 0.1509368
0.1648165, 0.1580494
0.1718312, 0.1651763
0.1788311, 0.1723178
0.1858168, 0.1794732
0.1927885, 0.1866424
0.1997465, 0.1938247
0.2066908, 0.2010203
0.2136225, 0.208228
0.2205414, 0.2154482
0.2274479, 0.22268
0.2343427, 0.2299231
0.2412257, 0.2371774
0.2480977, 0.2444421
0.254959, 0.2517169
0.2618099, 0.2590016
0.2686506, 0.2662958
0.2754814, 0.2735992
0.2823032, 0.2809111
0.2891155, 0.2882318
0.2959185, 0.2955612
0.3027178, 0.302894
0.3095046, 0.3102383
0.3117677, 0.3127613
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117676, 0.3127612
0.3117677, 0.3127613
0.3117677, 0.3127613
0.3117677, 0.3127613
0.3117676, 0.3127612
0.3117677, 0.3127612
0.3117677, 0.3127612
0.3117677, 0.3127613
0.3117677, 0.3127612
0.3117677, 0.3127612
0.3117676, 0.3127612
0.3117677, 0.3127613
0.3117676, 0.3127612
0.3057074, 0.3048068
0.2995894, 0.2968966
0.2934224, 0.2890249
0.2871966, 0.2811994
0.2809145, 0.2734188
0.274575, 0.2656851
0.2681796, 0.2579976
0.2617287, 0.2503563
0.2552236, 0.2427614
0.2486653, 0.2352124
0.2420548, 0.2277091
0.2353931, 0.220251
0.2286815, 0.2128379
0.2219211, 0.2054693
0.215113, 0.1981448
0.208258, 0.190864
0.2013575, 0.1836266
0.1944124, 0.1764316
0.1874241, 0.1692787
0.1803934, 0.1621675
0.1733215, 0.1550973
0.1662096, 0.1480674
0.1590587, 0.1410771
0.1518699, 0.1341257
0.1446446, 0.1272123
0.1373837, 0.1203362
0.1300887, 0.1134966
0.1227603, 0.1066926
0.1154, 0.09992323
0.1080088, 0.09318743
0.1005881, 0.08648431
0.09313904, 0.07981259
0.08566295, 0.07317125
0.07816109, 0.06655897
0.07063477, 0.05997456
0.06308545, 0.05341655
0.0555147, 0.0468832
0.04792382, 0.04037333
0.04031475, 0.03388477
0.0326892, 0.02741553
0.02504883, 0.02096381
0.01739581, 0.01452713
0.009732208, 0.00810295
0.002061288, 0.001687641
-0.000512972, -0.0004538159
-0.0005129769, -0.0004538368
-0.0005129739, -0.0004538143
-0.0005129731, -0.0004538315
-0.0005129673, -0.0004538232
-0.0005129671, -0.0004538208
-0.0005129632, -0.0004538054
-0.0005129616, -0.0004538081
-0.0005129754, -0.0004538139
-0.0005129731, -0.0004537962
-0.0005129663, -0.0004538364
-0.0005129731, -0.0004538207
-0.0005129791, -0.0004538246
-0.0005129756, -0.0004538234
-0.0005129777, -0.000453801
-0.00051296, -0.0004538283
-0.0005129776, -0.0004538039
-0.0005129579, -0.000453828
-0.0005129818, -0.0004538134
-0.0005129752, -0.0004538021
-0.0005129914, -0.0004538034
-0.0005129665, -0.0004538137
0.007604567, 0.005386156
0.01563522, 0.01134507
0.02363396, 0.01734675
0.03157118, 0.0234296
0.03945837, 0.02957712
0.04728944, 0.03579599
0.05506676, 0.04208195
0.06278913, 0.0484353
0.07045716, 0.05485413
0.07807078, 0.0613374
0.0856303, 0.0678837
0.09313584, 0.07449176
0.1005878, 0.08116022
0.1079864, 0.08788779
0.1153321, 0.094673
0.1226253, 0.1015149
0.1298663, 0.1084118
0.1370557, 0.1153625
0.1441939, 0.1223657
0.1512817, 0.1294202
0.1583194, 0.1365245
0.1653077, 0.1436774
0.1722474, 0.1508774
0.1791391, 0.1581234
0.1859836, 0.165414
0.1927818, 0.1727478
0.1995344, 0.1801236
0.2062422, 0.1875402
0.2129063, 0.1949962
0.2195278, 0.20249
0.2261074, 0.2100203
0.2326466, 0.2175861
0.2391464, 0.2251857
0.2456078, 0.2328179
0.2520323, 0.2404812
0.2584209, 0.2481743
0.2647757, 0.2558957
0.2710969, 0.2636443
0.2773866, 0.2714186
0.2836458, 0.2792174
0.289875, 0.2870402
0.2960717, 0.2948889
0.3022579, 0.3027458
0.3084027, 0.3106351
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.310441, 0.3133515
0.3104411, 0.3133516
0.310441, 0.3133515
0.3021337, 0.3008625
0.2907665, 0.2844076
0.2790619, 0.268191
0.2670105, 0.2522307
0.2546214, 0.2365305
0.241909, 0.2210912
0.2288876, 0.2059116
0.2155724, 0.1909892
0.201978, 0.1763203
0.1881194, 0.1619011
0.174011, 0.1477259
0.1596678, 0.1337881
0.1451047, 0.1200805
0.1303364, 0.106594
0.1153779, 0.09331875
0.1002444, 0.08024337
0.08495145, 0.06735476
0.06951496, 0.05463826
0.05395176, 0.04207709
0.03827998, 0.02965155
0.02252, 0.01733807
0.006697038, 0.005105595
